stream	id	layout	bytes	rgba_hash	stream_hash	encode_ns	project_exact
stream	clic-validation-072	single	6895976	70eaa592ad77ae32	654d8e742653c996	59144375	1
stream	clic-validation-072	compact	5618140	70eaa592ad77ae32	77a18569b2fbc676	144259083	1
stream	clic-validation-072	low-latency	5704026	70eaa592ad77ae32	516c79a825b68689	139793417	1
stream	clic-validation-073	default	7312914	135bd9114fb27ab3	5604df99ef269c41	143806500	1
stream	clic-validation-073	single	7484380	135bd9114fb27ab3	6e623b99a720d381	63469542	1
stream	clic-validation-073	compact	7178514	135bd9114fb27ab3	cdbc635b3c0e390d	156756166	1
stream	clic-validation-073	low-latency	7211752	135bd9114fb27ab3	8da5fa55b485fee4	151308125	1
stream	clic-validation-074	default	5578360	e0866a959ca3aa42	caa0f8d62325a345	83031334	1
stream	clic-validation-074	single	5524776	e0866a959ca3aa42	89c1be4872e2a831	47395791	1
stream	clic-validation-074	compact	5322948	e0866a959ca3aa42	816ee3f0f9174443	117242916	1
stream	clic-validation-074	low-latency	5084390	e0866a959ca3aa42	203b103a681adcf1	112492041	1
stream	clic-validation-075	default	8171036	5c5894edd102f6b4	c30c08bee1f212ba	106483625	1
stream	clic-validation-075	single	7708410	5c5894edd102f6b4	e93fd949e5508dc4	63276459	1
stream	clic-validation-075	compact	7194564	5c5894edd102f6b4	43d16d3a3736d65c	155221458	1
stream	clic-validation-075	low-latency	7239090	5c5894edd102f6b4	9b661c90bc2b4c19	153659333	1
stream	clic-validation-076	default	7158978	1eabffb9d8013a19	44ac70b20d29d6ce	152906583	1
stream	clic-validation-076	single	7314826	1eabffb9d8013a19	eadc2c3ccefbeec8	62356000	1
stream	clic-validation-076	compact	6453086	1eabffb9d8013a19	d50d78d82fc01862	157761125	1
stream	clic-validation-076	low-latency	6423696	1eabffb9d8013a19	3289d9488447ed8a	152348875	1
stream	clic-validation-077	default	5588582	f069d4212057ac2c	efa031f1c50a5821	152239708	1
stream	clic-validation-077	single	6109706	f069d4212057ac2c	3eecdc76bb8f0630	60522958	1
stream	clic-validation-077	compact	5599902	f069d4212057ac2c	4948a51b99e4ca0a	147102417	1
stream	clic-validation-077	low-latency	5607562	f069d4212057ac2c	4de4d8e62d041f24	143270458	1
stream	clic-validation-078	default	6526692	4bbd9f34beba4142	2a53b26dd723ee49	124309000	1
stream	clic-validation-078	single	6345390	4bbd9f34beba4142	52ab8fc61e20b62d	53396583	1
stream	clic-validation-078	compact	5704512	4bbd9f34beba4142	2a255306a6fe5cec	134201625	1
stream	clic-validation-078	low-latency	5829980	4bbd9f34beba4142	c437b08a4f9b00b6	130119667	1
stream	clic-validation-079	default	5798146	eef74678cce1313d	31e396f0ba0e4510	137613958	1
stream	clic-validation-079	single	4866506	eef74678cce1313d	d6234ddec94d484a	42051583	1
stream	clic-validation-079	compact	4473714	eef74678cce1313d	4e5ed975a9486b76	104323667	1
stream	clic-validation-079	low-latency	4555170	eef74678cce1313d	519953d348b80b9f	101172250	1
stream	clic-validation-080	default	7254536	dfebd5c23f876a0a	878df375d2da0743	154437459	1
stream	clic-validation-080	single	6964308	dfebd5c23f876a0a	253965cd9f1e06d2	66088875	1
stream	clic-validation-080	compact	6574580	dfebd5c23f876a0a	c83bdb93ed87567b	169783708	1
stream	clic-validation-080	low-latency	6602440	dfebd5c23f876a0a	9b06469307d8ff2d	164469500	1
stream	clic-validation-081	default	6976314	c537074dbedc40fd	9704834c605945aa	144962209	1
stream	clic-validation-081	single	6285874	c537074dbedc40fd	577a8837b97cea5f	58362292	1
stream	clic-validation-081	compact	5779970	c537074dbedc40fd	717ef9481eeae3d0	194980625	1
stream	clic-validation-081	low-latency	5682374	c537074dbedc40fd	ce218abaae12020d	148896500	1
stream	clic-validation-082	default	1819330	b524c7723a66276c	8c3c280b9393b2db	39624541	1
stream	clic-validation-082	single	1546030	b524c7723a66276c	87f5a66b468ab2ad	19257791	1
stream	clic-validation-082	compact	1512228	b524c7723a66276c	02853bd040c61d92	36802750	1
stream	clic-validation-082	low-latency	1515288	b524c7723a66276c	0b4d53409a18d975	33714542	1
stream	clic-validation-083	default	8137216	7645c39ab093488f	9f9f25ab9464bd70	108253833	1
stream	clic-validation-083	single	7592098	7645c39ab093488f	7231d2410f92f163	64488375	1
stream	clic-validation-083	compact	6906868	7645c39ab093488f	42f17e9711bffacd	159085375	1
stream	clic-validation-083	low-latency	6884388	7645c39ab093488f	7ed07fe066d325d7	152624875	1
stream	clic-validation-084	default	6603924	f3952a828fc73ff6	68b13cd92b5e09cb	139885042	1
stream	clic-validation-084	single	6645294	f3952a828fc73ff6	db78f46be373ebe5	59410292	1
stream	clic-validation-084	compact	5985856	f3952a828fc73ff6	b4715256de77ae39	140257708	1
stream	clic-validation-084	low-latency	6003064	f3952a828fc73ff6	0a6e01e57f00aae6	138105958	1
stream	clic-validation-085	default	2374290	e0efd336b8a5dcb7	a9e128767d4f8e60	48900208	1
stream	clic-validation-085	single	2150968	e0efd336b8a5dcb7	2e3d5ddfae7e878b	19272000	1
stream	clic-validation-085	compact	1935310	e0efd336b8a5dcb7	3bb7c8c455c4d0e0	50322542	1
stream	clic-validation-085	low-latency	1954892	e0efd336b8a5dcb7	042a6310fb0cd0bb	47979584	1
stream	clic-validation-086	default	7896452	378052dc67d7d575	55c08a0e17bbb4f8	109879084	1
stream	clic-validation-086	single	7681514	378052dc67d7d575	89f8be03f3b34a62	62417125	1
stream	clic-validation-086	compact	6780836	378052dc67d7d575	1e743676e5ace115	157402708	1
stream	clic-validation-086	low-latency	6923612	378052dc67d7d575	e6ac948487479676	152555375	1
stream	clic-validation-087	default	1519140	be944edf49513c00	2afc99029b871c3a	29888958	1
stream	clic-validation-087	single	1282818	be944edf49513c00	cec0b3e30a25192a	12533000	1
stream	clic-validation-087	compact	1235750	be944edf49513c00	42e2672672562a7e	30780667	1
stream	clic-validation-087	low-latency	1252050	be944edf49513c00	3d11aaacbd06d067	29184375	1
stream	clic-validation-088	default	3611208	fa9141d7d83a079f	99e8aa20d57b9908	68110875	1
stream	clic-validation-088	single	3648948	fa9141d7d83a079f	8e6122abd1c6be93	29004250	1
stream	clic-validation-088	compact	3237528	fa9141d7d83a079f	24045ef691bd1794	68802334	1
stream	clic-validation-088	low-latency	3293512	fa9141d7d83a079f	6f821c62cd11c834	67782833	1
stream	clic-validation-089	default	6934986	db77e9ad8988b63a	6b54aa3cefa4b798	96620459	1
stream	clic-validation-089	single	7139380	db77e9ad8988b63a	349e2210841ed484	56821458	1
stream	clic-validation-089	compact	6517422	db77e9ad8988b63a	28de7a31d88dd994	135879125	1
stream	clic-validation-089	low-latency	6529714	db77e9ad8988b63a	b2c2023de64d19af	132413042	1
stream	clic-validation-090	default	7071210	ddd8ddf61d76d463	aaa51f54429c0de0	146496000	1
stream	clic-validation-090	single	7274078	ddd8ddf61d76d463	4415fb9770d12c0a	63016709	1
stream	clic-validation-090	compact	6442454	ddd8ddf61d76d463	7b0cb344ee6cef72	153588542	1
stream	clic-validation-090	low-latency	6588194	ddd8ddf61d76d463	cf044e2f8eb01e32	150685666	1
stream	clic-validation-091	default	510020	69866a8aee5ba882	5915b7bd9547116d	11030375	1
stream	clic-validation-091	single	512866	69866a8aee5ba882	cef401f85fcb40ca	4607500	1
stream	clic-validation-091	compact	457864	69866a8aee5ba882	8d5a6ee6f3150327	11188792	1
stream	clic-validation-091	low-latency	486686	69866a8aee5ba882	b23e7aa91be6cff4	11132917	1
stream	clic-validation-092	default	7760750	b82355e044b44987	fd9832ee9f497e2d	147175083	1
stream	clic-validation-092	single	7146596	b82355e044b44987	b4675059f10f5803	64861500	1
stream	clic-validation-092	compact	6816046	b82355e044b44987	abaa8add5a233066	160650042	1
stream	clic-validation-092	low-latency	6821520	b82355e044b44987	8d13b469ff047be5	156038042	1
stream	clic-validation-093	default	3866136	80d25207be840909	0b6e70f173d6cbde	87742667	1
stream	clic-validation-093	single	3815786	80d25207be840909	5a16e9b7a4db68fb	35396042	1
stream	clic-validation-093	compact	3572272	80d25207be840909	70572a5ca5fcb0fa	91032625	1
stream	clic-validation-093	low-latency	3597412	80d25207be840909	ae92c4a29a21d468	89409333	1
stream	clic-validation-094	default	6741146	d1ff5ddc16403e68	2f3eaf15b4ad4b7d	139754500	1
stream	clic-validation-094	single	6851818	d1ff5ddc16403e68	20055153487130c4	63014792	1
stream	clic-validation-094	compact	5988924	d1ff5ddc16403e68	16528b0ca0d3b08a	148198041	1
stream	clic-validation-094	low-latency	6119372	d1ff5ddc16403e68	de8a7115a3089a84	144389625	1
stream	clic-validation-095	default	2841624	ee88e8fecd268d3a	b93e549abf93f567	39804250	1
stream	clic-validation-095	single	2973566	ee88e8fecd268d3a	73ba3d910c94190a	21431500	1
stream	clic-validation-095	compact	2710854	ee88e8fecd268d3a	035359020e6fe88d	54996458	1
stream	clic-validation-095	low-latency	2736452	ee88e8fecd268d3a	c28db55d1630dcc2	52443375	1
stream	clic-validation-096	default	944428	1e4cdbc4cf6f13dd	6a828d25c8ab679a	12112292	1
stream	clic-validation-096	single	843556	1e4cdbc4cf6f13dd	6e36105689d544ce	7256542	1
stream	clic-validation-096	compact	794174	1e4cdbc4cf6f13dd	7f8f03a046c6abcd	17123625	1
stream	clic-validation-096	low-latency	797744	1e4cdbc4cf6f13dd	e278ba2e39a76a5d	16300542	1
stream	clic-validation-097	default	5515280	d31f1726b4d9df99	a9d9def148b2059e	112124417	1
stream	clic-validation-097	single	5420662	d31f1726b4d9df99	9c7a4efcb89fa271	47497042	1
stream	clic-validation-097	compact	4853630	d31f1726b4d9df99	ec4179a61bedf764	120339958	1
stream	clic-validation-097	low-latency	4881750	d31f1726b4d9df99	8a95578a10aa252c	120627000	1
stream	clic-validation-098	default	7637990	110504762900a747	7670e3580876da05	107791250	1
stream	clic-validation-098	single	7771582	110504762900a747	d6f84e92ae37643c	62572417	1
stream	clic-validation-098	compact	7500734	110504762900a747	b429e1e43849874a	151615000	1
stream	clic-validation-098	low-latency	7582970	110504762900a747	154a05b8e087018e	142932584	1
stream	clic-validation-099	default	4737152	dc2d01dfdd9e0541	cb911c443b93a3f4	109638792	1
stream	clic-validation-099	single	4085166	dc2d01dfdd9e0541	85ec6c7c20f7d33a	42674208	1
stream	clic-validation-099	compact	3909204	dc2d01dfdd9e0541	376246ff0a35b910	98211541	1
stream	clic-validation-099	low-latency	3924250	dc2d01dfdd9e0541	4c18be5a9f1ddb41	95157500	1
stream	clic-validation-100	default	5626564	030fa08a2483fbad	4d9b6ec13f7d35a9	127356459	1
stream	clic-validation-100	single	6727018	030fa08a2483fbad	c149436b49fc23c7	60630125	1
stream	clic-validation-100	compact	5764820	030fa08a2483fbad	29f4e1bb58ccdde5	138988792	1
stream	clic-validation-100	low-latency	6078404	030fa08a2483fbad	6a1f1481453388be	136189791	1
stream	clic-validation-101	default	7480356	975d6f2cee75b9bc	7a80b417adc141af	145798167	1
stream	clic-validation-101	single	7060288	975d6f2cee75b9bc	b5e322c709becc07	65613625	1
stream	clic-validation-101	compact	6502912	975d6f2cee75b9bc	6281b57bf711d259	156236292	1
stream	clic-validation-101	low-latency	6552670	975d6f2cee75b9bc	3e99e1504d356f64	152262917	1
